INTAKEID,RECVDATE,AE_CATEGORY,AE_SHORT,ADVERSE_EVENT,FINDING_DETAIL,ASPEN_FACID,NAME,ASPEN_FACTYPE_LABEL,LAT,LON
CA00846130,12-Jun-23,04 - Care Management Events,17: Stage 3/4 Pressure Ulcer,"17: Stage 3 or 4 Pressure Ulcer, Acquired After Admission, Excluding Stage 2 Ulcers Recognized upon Admission",Substantiated with deficiencies,CA060000011,UCI HEALTH-FOUNTAIN VALLEY,General Acute Care Hospital,33.714882,-117.936396
CA00822642,23-Jan-23,04 - Care Management Events,17: Stage 3/4 Pressure Ulcer,"17: Stage 3 or 4 Pressure Ulcer, Acquired After Admission, Excluding Stage 2 Ulcers Recognized upon Admission",Substantiated without deficiencies,CA930000072,KAISER FOUNDATION HOSPITAL - LOS ANGELES,General Acute Care Hospital,34.098318,-118.2956445
CA00879277,9-Jan-24,06 - Criminal Events,26: Sexual Assault,26: Sexual Assault on a Patient Within or on the Grounds of a Health Facility,Unsubstantiated,CA0630024438,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",Acute Psychiatric Hospital,33.562926,-117.7279245
CA00873177,5-Dec-23,07 - Other,28: Adverse Event Series			,28: Adverse Event/Series of Adverse Events Caused the Death/Serious Disability of a Patient/Personnel/Visitor,Substantiated with deficiencies,CA050000030,SANTA YNEZ VALLEY COTTAGE HOSPITAL,General Acute Care Hospital,34.602093,-120.1259205
CA00881547,24-Jan-24,04 - Care Management Events,17: Stage 3/4 Pressure Ulcer,"17: Stage 3 or 4 Pressure Ulcer, Acquired After Admission, Excluding Stage 2 Ulcers Recognized upon Admission",Unsubstantiated,250000007,CORONA REGIONAL MEDICAL CENTER,General Acute Care Hospital,33.873048,-117.568422
CA00823064,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823064,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823066,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823066,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823067,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823067,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823069,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823069,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823070,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823070,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823075,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823075,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823077,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823077,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823082,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823082,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823085,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823085,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823088,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823088,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823089,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823089,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823090,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823090,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823097,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823097,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823100,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823100,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823102,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823102,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823104,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823104,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823106,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823106,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823107,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823107,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823121,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823121,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823131,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823131,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823165,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823165,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823166,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823166,25-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823303,26-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823303,26-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823309,26-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823309,26-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823519,27-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823519,27-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823915,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823915,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823922,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823922,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823940,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823940,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823949,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
CA00823949,30-Jan-23,04 - Care Management Events,14: Labor/Delivery,14: Maternal Death/Serious Disability Associated with Labor/Delivery/Within 42 Days Post-Delivery,Substantiated with deficiencies,CA93000022,CENTINELA HOSPITAL MEDICAL CENTER,General Acute Care Hospital,33.949135,-118.3482371
